step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,Actual_Fraud,Predicted_Fraud
7,767924.0,0.0,0.0,1319526.62,2084795.89,False,False,False,True,0,0
5,833.39,3856002.2,3856835.59,411058.34,410224.95,False,False,False,False,0,0
2,4700.07,4115.0,0.0,0.0,0.0,False,False,True,False,0,0
1,11063.08,342818.0,331754.92,0.0,0.0,False,False,True,False,0,0
5,538.17,5583.0,5044.83,0.0,0.0,False,False,True,False,0,0
1,12178.51,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,207998.16,44210.16,0.0,746205.07,7837942.9,True,False,False,False,0,0
3,14144.71,10776.0,0.0,0.0,0.0,False,False,True,False,0,0
1,65025.3,0.0,0.0,133181.81,965870.05,True,False,False,False,0,0
6,18557.06,18956.0,398.94,0.0,0.0,False,False,True,False,0,0
6,97173.8,3668645.53,3765819.34,117500.0,20326.2,False,False,False,False,0,0
4,221605.71,90414.04,0.0,280036.0,262374.4,True,False,False,False,0,0
4,4504.32,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,59189.32,0.0,0.0,630375.46,321014.14,True,False,False,False,0,0
63,14017.38,14017.38,0.0,0.0,0.0,False,False,False,True,1,1
1,6540.9,0.0,0.0,0.0,0.0,False,False,True,False,0,0
5,281300.4,6830720.52,7112020.91,18200000.0,16400000.0,False,False,False,False,0,0
2,41446.48,727.0,0.0,61720.85,103167.33,False,False,False,True,0,0
7,317806.64,10901.0,0.0,103168.0,0.0,False,False,False,True,0,0
5,7632.13,31257.0,23624.87,0.0,0.0,False,False,True,False,0,0
7,66285.09,7833597.47,7899882.55,70032.0,0.0,False,False,False,False,0,0
6,5055.67,0.0,0.0,0.0,0.0,False,False,True,False,0,0
2,79346.19,9006747.44,9086093.64,2039555.72,2107162.1,False,False,False,False,0,0
34,1462355.44,1462355.44,0.0,0.0,0.0,False,False,False,True,1,1
6,112251.47,1829588.47,1941839.95,5869052.87,5854252.35,False,False,False,False,0,0
7,160710.01,14884.0,0.0,458.0,162844.14,False,False,False,True,0,0
1,9839.64,170136.0,160296.36,0.0,0.0,False,False,True,False,0,0
37,5979556.06,5979556.06,0.0,0.0,5979556.06,True,False,False,False,1,1
6,1162.19,20845.0,19682.81,1664654.27,2941514.43,False,True,False,False,0,0
1,12617.81,10709.0,0.0,30393.0,0.0,False,True,False,False,0,0
1,4504.48,44802.82,40298.34,0.0,0.0,False,False,True,False,0,0
6,8793.16,836517.0,827723.84,0.0,0.0,False,False,True,False,0,0
6,117536.98,8873339.64,8990876.62,308076.14,1674676.75,False,False,False,False,0,0
4,4303.63,2923.05,0.0,0.0,0.0,False,False,True,False,0,0
7,1623.0,0.0,0.0,0.0,0.0,False,False,True,False,0,0
2,7663.4,758958.3,751294.9,0.0,0.0,False,False,True,False,0,0
6,3724.19,133160.0,129435.81,0.0,0.0,False,False,True,False,0,0
6,21865.49,12100000.0,12100000.0,7468357.55,8680195.01,False,False,False,False,0,0
59,2050727.81,2050727.81,0.0,0.0,0.0,False,False,False,True,1,1
1,168451.53,30040.03,198491.56,707354.01,247063.16,False,False,False,False,0,0
7,11608.19,217.0,0.0,0.0,0.0,False,False,True,False,0,0
7,10229.88,100351.0,90121.12,0.0,0.0,False,False,True,False,0,0
3,2556.46,0.0,0.0,0.0,0.0,False,False,True,False,0,0
12,149668.66,0.0,0.0,44170.11,193838.76,True,False,False,False,1,1
7,226240.27,6644053.69,6870293.97,2550664.0,2324423.73,False,False,False,False,0,0
1,172867.65,0.0,0.0,698572.0,330085.6,False,False,False,True,0,0
7,19.06,70823.0,70803.94,0.0,0.0,False,False,True,False,0,0
4,592.9,167205.97,166613.07,0.0,0.0,False,False,True,False,0,0
1,49177.38,0.0,0.0,130442.64,122750.49,True,False,False,False,0,0
1,5430.64,5656.75,226.11,244233.08,32092.07,False,True,False,False,0,0
6,4581.31,271152.52,266571.2,0.0,0.0,False,False,True,False,0,0
7,474739.89,1938200.08,2412939.96,936203.26,1328510.04,False,False,False,False,0,0
3,54663.15,4485750.16,4540413.31,471244.99,416581.85,False,False,False,False,0,0
1,289272.75,8125617.99,8414890.75,413976.6,31469.78,False,False,False,False,0,0
2,1327.37,159579.68,158252.31,0.0,0.0,False,False,True,False,0,0
90,39664.74,39664.74,0.0,0.0,0.0,False,False,False,True,1,1
6,276974.44,4043918.24,4320892.68,6724357.4,5670581.45,False,False,False,False,0,0
7,1841.69,124930.52,123088.83,0.0,0.0,False,False,True,False,0,0
6,13407.42,29802.0,16394.58,0.0,0.0,False,False,True,False,0,0
3,5664.57,509363.0,503698.43,0.0,0.0,False,False,True,False,0,0
7,307111.99,0.0,0.0,12900000.0,13100000.0,True,False,False,False,0,0
1,61150.85,8430591.3,8491742.16,1166393.13,2107965.39,False,False,False,False,0,0
6,2002.96,186648.78,184645.82,0.0,0.0,False,False,True,False,0,0
1,2734.77,4511.0,1776.23,0.0,0.0,False,False,True,False,0,0
1,1892.34,10863.0,8970.66,0.0,0.0,False,False,True,False,0,0
1,68912.23,0.0,0.0,237326.8,97263.78,True,False,False,False,0,0
1,3041.43,592.0,0.0,0.0,0.0,False,False,True,False,0,0
5,13564.12,3282588.06,3296152.19,239762.75,226198.62,False,False,False,False,0,0
7,528013.15,53884.0,0.0,777814.86,1305828.01,False,False,False,True,0,0
3,44921.54,19200.01,0.0,80305.45,125226.99,True,False,False,False,0,0
37,128133.0,128133.0,0.0,160395.62,288528.62,True,False,False,False,1,1
6,18661.6,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,427175.03,20465.43,0.0,3404364.13,6453430.91,True,False,False,False,0,0
7,10475.29,14358.0,3882.71,0.0,0.0,False,False,True,False,0,0
2,1876.99,38629.0,36752.01,0.0,0.0,False,False,True,False,0,0
1,16626.81,0.0,0.0,2073489.52,2107778.11,False,False,False,True,0,0
1,32702.61,0.0,0.0,253053.0,31469.78,True,False,False,False,0,0
2,391970.1,6399805.66,6791775.76,18700000.0,18100000.0,False,False,False,False,0,0
1,3631.87,13178.14,9546.27,0.0,0.0,False,False,True,False,0,0
6,199873.41,31725.0,0.0,5954556.4,6465767.14,False,False,False,True,0,0
4,34325.53,50893.41,16567.87,36899.86,71225.39,True,False,False,False,0,0
6,36825.83,863.0,0.0,0.0,0.0,False,False,True,False,0,0
6,12293.9,801.0,0.0,0.0,0.0,False,False,True,False,0,0
6,4147.08,99001.0,94853.92,0.0,0.0,False,False,True,False,0,0
7,3228.14,31745.0,28516.86,0.0,0.0,False,False,True,False,0,0
6,251617.52,0.0,0.0,285003.7,536621.22,True,False,False,False,0,0
1,3380.1,19560.21,16180.11,0.0,0.0,False,False,True,False,0,0
7,418.38,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,2501.21,0.0,0.0,0.0,0.0,False,False,True,False,0,0
46,736370.54,736370.54,0.0,0.0,0.0,False,False,False,True,1,1
3,32907.19,12517.0,0.0,0.0,0.0,False,False,True,False,0,0
7,4897.95,24944.0,20046.05,0.0,0.0,False,False,True,False,0,0
7,185530.93,0.0,0.0,344861.78,588891.42,False,False,False,True,0,0
5,18067.41,0.0,0.0,0.0,0.0,False,False,True,False,0,0
5,1021.03,4272.12,3251.09,0.0,0.0,False,False,True,False,0,0
7,12344.75,5094.0,0.0,0.0,0.0,False,False,True,False,0,0
49,114017.19,114017.19,0.0,0.0,0.0,False,False,False,True,1,1
7,1699.38,5543282.64,5544982.02,30471.0,7921.29,False,False,False,False,0,0
7,203.52,41522.0,41318.48,0.0,0.0,False,False,True,False,0,0
1,13268.46,5881.44,0.0,0.0,0.0,False,False,True,False,0,0
7,261399.78,0.0,0.0,282354.82,916266.8,False,False,False,True,0,0
1,2806.0,2806.0,0.0,26202.0,0.0,True,False,False,False,1,0
2,13550.62,38798.0,25247.38,0.0,0.0,False,False,True,False,0,0
5,14368.08,17750.92,3382.84,0.0,0.0,False,False,True,False,0,0
7,6059.38,17108.0,11048.62,0.0,0.0,False,False,True,False,0,0
6,7569.28,47962.1,40392.82,0.0,0.0,False,False,True,False,0,0
1,94332.0,0.0,0.0,621561.65,3997768.55,True,False,False,False,0,0
1,234268.82,0.0,0.0,310152.51,424250.45,True,False,False,False,0,0
5,972.33,118.0,0.0,0.0,0.0,False,False,True,False,0,0
6,2496.08,0.0,0.0,0.0,0.0,False,False,True,False,0,0
38,7567170.36,7567170.36,0.0,0.0,0.0,False,False,False,True,1,1
7,10115.13,32050.0,21934.87,0.0,0.0,False,False,True,False,0,0
5,301488.1,2981099.97,3282588.06,519050.1,217562.01,False,False,False,False,0,0
7,3788.13,62032.0,58243.87,0.0,0.0,False,False,True,False,0,0
2,979.03,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,7744.38,203664.0,195919.62,0.0,0.0,False,False,True,False,0,0
6,7682.09,240.0,0.0,0.0,0.0,False,False,True,False,0,0
7,129759.91,694826.65,824586.55,489629.24,359869.33,False,False,False,False,0,0
2,603258.56,0.0,0.0,6697471.07,7760414.85,False,False,False,True,0,0
8,43092.0,43092.0,0.0,0.0,0.0,False,False,False,True,1,1
2,94841.38,6174216.89,6269058.27,5605441.77,5579568.65,False,False,False,False,0,0
6,24492.49,298801.86,323294.35,31680.0,7187.51,False,False,False,False,0,0
7,120410.76,6636232.9,6756643.66,128618.86,8208.1,False,False,False,False,0,0
2,602938.9,0.0,0.0,7091301.63,7473141.22,False,False,False,True,0,0
64,31574.65,31574.65,0.0,0.0,0.0,False,False,False,True,1,1
5,5105.68,3251.09,0.0,0.0,0.0,False,False,True,False,0,0
1,246816.65,6975095.27,7221911.92,933112.37,1517262.16,False,False,False,False,0,0
7,79602.79,0.0,0.0,131518.1,211120.9,True,False,False,False,0,0
6,7658.66,31676.0,24017.34,0.0,0.0,False,False,True,False,0,0
4,2080.51,0.0,0.0,0.0,0.0,False,False,True,False,0,0
5,10260.12,21594.0,11333.88,0.0,0.0,False,False,True,False,0,0
1,9818.95,151.0,0.0,0.0,0.0,False,False,True,False,0,0
7,11396.93,0.0,0.0,0.0,0.0,False,False,True,False,0,0
5,1382.4,8684.0,7301.6,58269.88,46515.29,False,True,False,False,0,0
1,8901.32,8687.52,0.0,13182.08,0.0,False,True,False,False,0,0
2,68630.15,26352.78,0.0,148688.71,217318.86,False,False,False,True,0,0
1,3791.28,32463.0,28671.72,0.0,0.0,False,False,True,False,0,0
1,222321.36,0.0,0.0,4871627.98,3997768.55,True,False,False,False,0,0
6,20606.91,5850970.32,5871577.23,44461.0,77986.84,False,False,False,False,0,0
1,242679.64,826857.03,1069536.68,5452378.71,5056707.37,False,False,False,False,0,0
7,3259.83,68360.07,65100.24,0.0,0.0,False,False,True,False,0,0
2,6601.34,100140.0,93538.66,0.0,0.0,False,False,True,False,0,0
5,746177.2,106732.41,852909.6,6671931.33,5154700.22,False,False,False,False,0,0
6,3952.88,15077.0,11124.12,0.0,0.0,False,False,True,False,0,0
7,10837.97,501025.06,490187.09,0.0,0.0,False,False,True,False,0,0
1,4802.31,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,4828.64,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,23553.39,52701.0,29147.61,0.0,23553.39,False,False,False,True,0,0
2,564827.72,2608343.17,3173170.89,3545290.01,2798692.37,False,False,False,False,0,0
1,12621.09,112421.0,99799.91,0.0,0.0,False,False,True,False,0,0
60,742973.53,742973.53,0.0,0.0,0.0,False,False,False,True,1,1
7,105124.6,0.0,0.0,113612.92,347091.08,True,False,False,False,0,0
2,17549.8,38725.0,21175.2,0.0,0.0,False,False,True,False,0,0
36,819503.92,819503.92,0.0,255585.23,1470226.48,True,False,False,False,1,1
1,2998.2,15593.45,12595.25,0.0,0.0,False,False,True,False,0,0
7,1800.78,2533.0,732.22,0.0,0.0,False,False,True,False,0,0
7,2361.09,513070.97,510709.88,0.0,0.0,False,False,True,False,0,0
5,472.63,18173.0,17700.37,0.0,0.0,False,False,True,False,0,0
7,3768.03,104381.0,100612.97,0.0,0.0,False,False,True,False,0,0
1,3020.86,50361.0,47340.14,0.0,0.0,False,False,True,False,0,0
1,300932.58,492.0,0.0,0.0,1268668.92,False,False,False,True,0,0
1,7260.2,0.0,0.0,0.0,0.0,False,False,True,False,0,0
6,14335.52,399335.98,385000.46,0.0,0.0,False,False,True,False,0,0
5,6608.18,73482.0,66873.82,0.0,0.0,False,False,True,False,0,0
7,16529.09,8427769.43,8444298.53,57905.48,41376.39,False,False,False,False,0,0
1,1157.86,21156.0,19998.14,0.0,0.0,False,False,True,False,0,0
7,1269.98,392171.58,390901.59,0.0,0.0,False,False,True,False,0,0
6,12989.69,866.0,0.0,0.0,0.0,False,False,True,False,0,0
6,237456.97,12500000.0,12700000.0,622203.0,755381.3,False,False,False,False,0,0
4,107877.98,3976655.88,4084533.87,170889.82,63011.84,False,False,False,False,0,0
1,1679.68,15544.73,13865.06,0.0,0.0,False,False,True,False,0,0
1,5337.77,41720.0,36382.23,41898.0,40348.79,False,True,False,False,0,0
5,60726.57,60726.57,0.0,13000000.0,13100000.0,True,False,False,False,1,0
7,334334.42,2040.0,0.0,41206.0,0.0,False,False,False,True,0,0
5,7543.1,136506.0,128962.9,0.0,0.0,False,False,True,False,0,0
6,8545.54,20189.12,11643.58,0.0,0.0,False,False,True,False,0,0
5,12417.59,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,502571.35,2602689.33,3105260.68,568547.29,32266.57,False,False,False,False,0,0
7,9410.16,5007.0,0.0,0.0,0.0,False,False,True,False,0,0
1,180368.84,0.0,0.0,1437353.34,16518.36,False,False,False,True,0,0
79,432254.84,432254.84,0.0,0.0,0.0,False,False,False,True,1,1
7,5435.84,22704.0,17268.16,0.0,0.0,False,False,True,False,0,0
94,2169679.91,2169679.91,0.0,0.0,2169679.91,True,False,False,False,1,1
7,332258.01,2412939.96,2745197.97,409735.86,27964.11,False,False,False,False,0,0
1,3149.19,0.0,0.0,0.0,0.0,False,False,True,False,0,0
3,6901.26,11382.0,4480.74,14210.92,21112.18,False,True,False,False,0,0
1,6159.35,92732.0,86572.65,0.0,0.0,False,False,True,False,0,0
1,2107293.71,0.0,0.0,8860846.16,10700000.0,False,False,False,True,0,0
7,4307.38,5428.0,1120.62,0.0,0.0,False,False,True,False,0,0
3,4407.34,4480.74,73.39,0.0,0.0,False,False,True,False,0,0
4,7343.53,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,6650.58,91850.0,85199.42,0.0,0.0,False,False,True,False,0,0
1,215511.92,253362.28,468874.2,1271509.17,1187114.17,False,False,False,False,0,0
1,4188.03,8765.0,4576.97,16097.76,20285.79,False,True,False,False,0,0
1,1982.04,534.0,0.0,0.0,0.0,False,False,True,False,0,0
2,2293.28,8120.0,5826.72,1184820.89,1187114.17,False,True,False,False,0,0
55,109028.8,109028.8,0.0,674110.57,783139.37,True,False,False,False,1,1
1,14420.66,0.0,0.0,0.0,0.0,False,False,True,False,0,0
2,11762.79,0.0,0.0,0.0,0.0,False,False,True,False,0,0
5,1130.38,245979.0,244848.62,0.0,0.0,False,False,True,False,0,0
1,5616.1,0.0,0.0,0.0,0.0,False,False,True,False,0,0
6,902.63,18936.0,18033.37,0.0,0.0,False,False,True,False,0,0
7,440226.25,11067.0,0.0,6695.18,392447.25,True,False,False,False,0,0
12,1041647.06,1041647.06,0.0,0.0,0.0,False,False,False,True,1,1
1,298109.36,9332557.22,9630666.58,493746.17,9291619.62,False,False,False,False,0,0
7,3966.45,110638.0,106671.55,0.0,0.0,False,False,True,False,0,0
6,2400.47,0.0,0.0,0.0,0.0,False,False,True,False,0,0
6,209374.09,0.0,0.0,1455280.18,2941514.43,False,False,False,True,0,0
9,2539898.07,2539898.07,0.0,0.0,261290.69,False,False,False,True,1,1
65,174923.28,174923.28,0.0,0.0,0.0,False,False,False,True,1,1
2,3293.28,681.0,0.0,0.0,0.0,False,False,True,False,0,0
28,491517.77,491517.77,0.0,0.0,0.0,False,False,False,True,1,1
4,576.08,20495.0,19918.92,0.0,0.0,False,False,True,False,0,0
1,5923.01,6057.0,133.99,0.0,0.0,False,False,True,False,0,0
2,21394.15,11161.0,0.0,0.0,0.0,False,False,True,False,0,0
2,3065.51,47381.0,44315.49,0.0,0.0,False,False,True,False,0,0
59,1367340.03,1367340.03,0.0,0.0,0.0,False,False,False,True,1,1
6,16396.14,27740.0,11343.86,0.0,0.0,False,False,True,False,0,0
40,31930.24,31930.24,0.0,113287.58,145217.82,True,False,False,False,1,1
4,3112.94,18032.22,14919.27,0.0,0.0,False,False,True,False,0,0
3,2789.37,96.0,0.0,0.0,0.0,False,False,True,False,0,0
1,18598.96,6195390.42,6213989.38,361384.16,637928.74,False,False,False,False,0,0
1,1624.03,3079.0,1454.97,0.0,0.0,False,False,True,False,0,0
7,456997.53,0.0,0.0,934099.98,1906158.59,True,False,False,False,0,0
4,668.69,0.0,0.0,0.0,0.0,False,False,True,False,0,0
10,9217.19,9217.19,0.0,0.0,9217.19,True,False,False,False,1,1
2,57908.35,0.0,0.0,4353067.22,4410975.57,True,False,False,False,0,0
7,28378.48,10534.99,0.0,0.0,0.0,False,False,True,False,0,0
1,1617.9,507865.0,506247.1,0.0,0.0,False,False,True,False,0,0
7,273252.15,4978261.03,5251513.17,6598671.19,6779300.28,False,False,False,False,0,0
1,7071.42,37203.61,30132.19,0.0,0.0,False,False,True,False,0,0
1,287126.39,1861352.98,1574226.59,29078.22,139915.18,True,False,False,False,0,0
2,160370.33,10500000.0,10700000.0,10300000.0,10200000.0,False,False,False,False,0,0
6,1993.69,711.18,0.0,0.0,0.0,False,False,True,False,0,0
1,928722.69,0.0,0.0,1259119.8,971418.91,False,False,False,True,0,0
6,296908.68,294.0,0.0,1048.0,297956.68,False,False,False,True,0,0
6,205857.25,0.0,0.0,13200000.0,13400000.0,False,False,False,True,0,0
1,556542.19,0.0,0.0,1183111.79,1114787.21,False,False,False,True,0,0
3,5115.77,1789.0,0.0,0.0,0.0,False,False,True,False,0,0
3,133240.9,1151793.94,1285034.84,9804055.57,9670814.67,False,False,False,False,0,0
7,2638.93,0.0,0.0,0.0,0.0,False,False,True,False,0,0
6,6742.04,26102.0,19359.96,0.0,0.0,False,False,True,False,0,0
2,353902.72,3882328.25,4236230.97,583735.01,61151.23,False,False,False,False,0,0
2,70325.16,3068913.26,3139238.42,110481.0,40155.84,False,False,False,False,0,0
2,6016.03,0.0,0.0,27316.83,33332.86,True,False,False,False,0,0
7,29898.01,7189490.46,7219388.47,121521.0,47958.66,False,False,False,False,0,0
47,827921.27,827921.27,0.0,0.0,0.0,False,False,False,True,1,1
1,100275.09,7274622.45,7374897.54,878425.58,1254956.07,False,False,False,False,0,0
5,9201.12,198647.0,189445.88,0.0,0.0,False,False,True,False,0,0
6,160869.97,7042.0,0.0,139506.0,905385.44,False,False,False,True,0,0
4,109648.19,0.0,0.0,289012.04,50620.17,True,False,False,False,0,0
1,8309.52,252542.6,244233.08,0.0,0.0,False,False,True,False,0,0
1,55855.58,0.0,0.0,68283.63,43691.09,True,False,False,False,0,0
8,222.0,222.0,0.0,0.0,267095.19,False,False,False,True,1,1
1,6111.1,31574.0,25462.9,0.0,0.0,False,False,True,False,0,0
7,95155.95,0.0,0.0,1003049.3,1626304.94,True,False,False,False,0,0
7,4379.29,60214.55,55835.25,0.0,0.0,False,False,True,False,0,0
6,7019.85,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,6512.87,193112.0,186599.13,0.0,0.0,False,False,True,False,0,0
5,415.98,5126.0,4710.02,0.0,0.0,False,False,True,False,0,0
2,123950.2,9890204.67,10000000.0,866325.13,744264.96,False,False,False,False,0,0
1,194900.16,1032956.09,1227856.25,8633995.76,12500000.0,False,False,False,False,0,0
7,27888.72,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,185882.89,0.0,0.0,10700000.0,10800000.0,True,False,False,False,0,0
2,1445.37,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,1349670.68,0.0,0.0,1538085.96,5515763.34,False,False,False,True,0,0
6,300026.34,1161124.63,1461150.97,398176.0,98149.66,False,False,False,False,0,0
1,5297.36,82134.0,76836.64,31443.78,189534.74,False,True,False,False,0,0
2,367966.09,0.0,0.0,6007666.57,6235766.54,False,False,False,True,0,0
6,8844.72,0.0,0.0,0.0,0.0,False,False,True,False,0,0
6,114634.43,0.0,0.0,786884.41,901518.84,True,False,False,False,0,0
7,77253.21,1091.15,0.0,471444.0,336403.65,True,False,False,False,0,0
3,3236.22,0.0,0.0,0.0,0.0,False,False,True,False,0,0
79,353045.35,353045.35,0.0,0.0,0.0,False,False,False,True,1,1
1,2056.59,0.0,0.0,0.0,0.0,False,False,True,False,0,0
31,5021186.54,5021186.54,0.0,0.0,0.0,False,False,False,True,1,1
2,1160.21,22882.0,21721.79,3277.0,0.0,False,True,False,False,0,0
7,15006.45,8239.0,0.0,0.0,0.0,False,False,True,False,0,0
7,7054.83,336688.0,329633.17,0.0,0.0,False,False,True,False,0,0
7,803.32,51979.0,51175.68,0.0,0.0,False,False,True,False,0,0
5,1119.39,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,2549.04,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,2669.69,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,9621.65,23639.0,14017.35,0.0,0.0,False,False,True,False,0,0
39,18887.0,18887.0,0.0,0.0,0.0,False,False,False,True,1,1
1,7394.33,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,1592.5,25727.05,24134.55,0.0,0.0,False,False,True,False,0,0
7,151940.71,156109.77,4169.05,4597889.56,6712636.97,True,False,False,False,0,0
6,1936.85,10437.18,8500.33,0.0,0.0,False,False,True,False,0,0
6,12249.78,23392.0,11142.22,0.0,0.0,False,False,True,False,0,0
7,520367.43,50368.0,0.0,17321.91,649298.27,False,False,False,True,0,0
1,5507.18,36030.0,30522.82,0.0,0.0,False,False,True,False,0,0
26,78741.64,78741.64,0.0,0.0,0.0,False,False,False,True,1,1
1,1683.95,16741.0,15057.05,11346.62,9837.06,False,True,False,False,0,0
3,1027.42,52928.0,51900.58,51250.0,9076.2,False,True,False,False,0,0
7,6821.43,11252.0,4430.57,0.0,0.0,False,False,True,False,0,0
7,243.96,0.0,0.0,0.0,0.0,False,False,True,False,0,0
4,64279.74,21370.11,0.0,16997.22,81276.96,False,False,False,True,0,0
70,1036789.41,1036789.41,0.0,0.0,0.0,False,False,False,True,1,1
1,233255.73,0.0,0.0,3214080.61,3554299.27,True,False,False,False,0,0
6,289490.08,0.0,289490.08,14100000.0,14000000.0,False,False,False,False,0,0
7,1095.24,10410.0,9314.76,1709.0,2804.24,False,True,False,False,0,0
6,241605.17,11000000.0,11200000.0,434626.99,24156.59,False,False,False,False,0,0
4,9030.55,0.0,0.0,0.0,0.0,False,False,True,False,0,0
6,2901.34,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,12960.72,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,10573.69,0.0,0.0,0.0,0.0,False,False,True,False,0,0
4,107702.78,110961.0,218663.78,4819.61,0.0,False,False,False,False,0,0
4,97644.2,4752076.06,4849720.26,5481987.35,5384343.15,False,False,False,False,0,0
7,80485.6,0.0,0.0,1078685.56,1761413.49,False,False,False,True,0,0
7,453233.63,0.0,0.0,6876121.82,7329355.45,False,False,False,True,0,0
6,3259.72,0.0,0.0,0.0,0.0,False,False,True,False,0,0
7,2102252.96,0.0,0.0,10400000.0,14100000.0,False,False,False,True,0,0
1,198847.32,6157562.25,6356409.58,964679.26,1412484.09,False,False,False,False,0,0
43,350789.59,350789.59,0.0,0.0,276871.71,False,False,False,True,1,1
7,632361.53,158925.0,0.0,1848371.68,1995598.25,False,False,False,True,0,0
6,202471.26,3409010.17,3611481.43,221997.05,19525.79,False,False,False,False,0,0
6,157635.81,15973.0,0.0,0.0,157635.81,False,False,False,True,0,0
1,1582.67,14528.0,12945.33,0.0,0.0,False,False,True,False,0,0
6,9231.25,207.0,0.0,0.0,0.0,False,False,True,False,0,0
6,9083.33,240.0,0.0,0.0,0.0,False,False,True,False,0,0
6,72770.85,204371.41,277142.26,82208.35,9437.5,False,False,False,False,0,0
2,5183.53,39867.0,34683.47,0.0,0.0,False,False,True,False,0,0
6,32420.54,85118.0,52697.46,0.0,0.0,False,False,True,False,0,0
7,731485.29,0.0,0.0,3504660.25,16400000.0,False,False,False,True,0,0
5,8847.07,145842.84,136995.77,0.0,0.0,False,False,True,False,0,0
3,525371.52,0.0,0.0,930271.58,1640678.66,False,False,False,True,0,0
1,11982.62,22386.0,10403.38,0.0,0.0,False,False,True,False,0,0
7,77895.39,0.0,0.0,116829.0,573514.06,True,False,False,False,0,0
6,3765.68,0.0,0.0,0.0,0.0,False,False,True,False,0,0
26,1027152.36,1027152.36,0.0,0.0,0.0,False,False,False,True,1,1
6,15129.45,359.0,0.0,0.0,0.0,False,False,True,False,0,0
4,1713.72,15759.0,14045.28,0.0,0.0,False,False,True,False,0,0
5,6736.13,36602.62,29866.49,0.0,0.0,False,False,True,False,0,0
80,244814.12,244814.12,0.0,7106855.47,7351669.59,True,False,False,False,1,1
7,941502.27,0.0,0.0,2120721.65,4441465.94,False,False,False,True,0,0
1,2167.26,13669.0,11501.74,0.0,0.0,False,False,True,False,0,0
7,4947.12,204163.0,199215.88,0.0,0.0,False,False,True,False,0,0
1,33663.22,0.0,0.0,168225.59,0.0,True,False,False,False,0,0
3,415046.18,2227089.93,2642136.11,685156.96,270110.78,False,False,False,False,0,0
1,17791.71,1069536.68,1087328.38,20904.0,3112.29,False,False,False,False,0,0
6,12518.6,0.0,0.0,0.0,0.0,False,False,True,False,0,0
2,150142.45,20896.0,0.0,42858.0,549946.93,False,False,False,True,0,0
1,1253.6,10861.0,9607.4,0.0,0.0,False,False,True,False,0,0
7,5503.71,102714.0,97210.29,0.0,0.0,False,False,True,False,0,0
1,406297.68,0.0,0.0,882606.73,971418.91,True,False,False,False,0,0
7,1039778.19,14230.4,0.0,10738.0,0.0,False,False,False,True,0,0
7,6063.34,31409.0,25345.66,0.0,0.0,False,False,True,False,0,0
1,7991.07,64676.15,56685.08,0.0,0.0,False,False,True,False,0,0
4,5562.62,0.0,0.0,0.0,0.0,False,False,True,False,0,0
1,4163.82,25083.17,20919.34,0.0,0.0,False,False,True,False,0,0
7,187429.05,0.0,0.0,588750.46,776179.51,False,False,False,True,0,0
7,9161.94,16198.97,7037.03,0.0,0.0,False,False,True,False,0,0
1,30331.38,167365.73,137034.36,105733.69,1015132.48,True,False,False,False,0,0
1,7837.56,41373.0,33535.44,0.0,0.0,False,False,True,False,0,0
6,119341.71,0.0,0.0,865660.0,2258295.49,True,False,False,False,0,0
73,684796.16,684796.16,0.0,2754453.54,3439249.7,True,False,False,False,1,1
7,1014.52,474406.96,473392.44,0.0,0.0,False,False,True,False,0,0
1,6381.32,33008.44,26627.12,0.0,0.0,False,False,True,False,0,0
65,446032.95,446032.95,0.0,205977.41,652010.36,True,False,False,False,1,1
7,61922.54,103119.0,41196.46,165927.35,916266.8,True,False,False,False,0,0
7,3984.14,59401.71,55417.56,0.0,0.0,False,False,True,False,0,0
5,2883.1,24187.42,21304.32,0.0,0.0,False,False,True,False,0,0
7,13128.66,3760.0,0.0,0.0,0.0,False,False,True,False,0,0
4,351.23,21018.0,20666.77,95508.95,244180.06,False,True,False,False,0,0
47,667043.9,667043.9,0.0,0.0,0.0,False,False,False,True,1,1
7,12650.89,48345.47,35694.58,0.0,0.0,False,False,True,False,0,0
5,83160.08,0.0,0.0,7129559.36,6778202.0,True,False,False,False,0,0
7,24638.55,4003379.84,4028018.39,119345.51,40278.39,False,False,False,False,0,0
